token;doc_id;tfidf
CONTROLS; '01107';0.449905
CONTROLS; '01117';0.599874
CONTROLS; '01121';1.079773
CONTROLS; '01129';0.771266
CONTROLS; '01131';0.899811
CONTROLS; '01132';0.449905
CONTROLS; '01133';0.899811
CONTROLS; '01136';0.449905
CONTROLS; '01139';0.138432
CONTROLS; '01142';0.899811
CONTROLS; '01157';0.599874
CONTROLS; '01162';0.599874
CONTROLS; '01181';0.599874
CONTROLS; '01185';0.359924
CONTROLS; '01198';0.899811
CONTROLS; '01201';0.399916
CONTROLS; '01204';0.299937
CONTROLS; '01205';0.514178
CONTROLS; '01222';1.028355
CONTROLS; '01228';0.899811
CONTROLS; '01231';0.359924
CONTROLS; '01239';0.899811
ANALYZED;'00003';2.624516
ANALYZED; '00143';0.437419
ANALYZED; '00156';1.312258
ANALYZED; '00183';0.874839
ANALYZED; '00185';0.524903
ANALYZED; '00313';0.656129
ANALYZED; '00408';0.656129
ANALYZED; '00409';0.874839
ANALYZED; '00436';0.656129
ANALYZED; '00529';1.312258
ANALYZED; '00549';0.874839
ANALYZED; '00599';0.656129
ANALYZED; '00653';0.656129
ANALYZED; '00736';0.874839
ANALYZED; '00739';0.656129
ANALYZED; '00805';0.291613
ANALYZED; '00820';0.874839
ANALYZED; '00949';0.374931
ANALYZED; '01062';0.291613
ANALYZED; '01178';0.874839
DISCRIMINATION;'00003';3.267969
DISCRIMINATION; '01127';0.816992
DISCRIMINATION; '01148';0.816992
FOUND;'00003';1.526030
FOUND; '00008';0.084779
FOUND; '00019';0.138730
FOUND; '00022';0.305206
FOUND; '00025';0.763015
FOUND; '00026';0.508677
FOUND; '00029';1.017353
FOUND; '00030';0.305206
FOUND; '00033';0.763015
FOUND; '00037';1.017353
FOUND; '00041';0.305206
FOUND; '00048';0.190754
FOUND; '00049';0.763015
FOUND; '00051';1.144523
FOUND; '00052';0.508677
FOUND; '00060';0.381508
FOUND; '00062';0.416190
FOUND; '00063';0.190754
FOUND; '00065';0.872017
FOUND; '00068';0.508677
FOUND; '00071';0.190754
FOUND; '00077';0.218004
FOUND; '00078';0.381508
FOUND; '00100';0.508677
FOUND; '00102';0.305206
FOUND; '00104';0.305206
FOUND; '00106';0.915618
FOUND; '00114';0.610412
FOUND; '00115';0.381508
FOUND; '00118';0.218004
FOUND; '00123';0.254338
FOUND; '00125';0.254338
FOUND; '00126';0.218004
FOUND; '00134';0.508677
FOUND; '00138';0.763015
FOUND; '00143';0.254338
FOUND; '00145';0.381508
FOUND; '00147';0.305206
FOUND; '00149';1.526030
FOUND; '00170';0.508677
FOUND; '00175';0.305206
FOUND; '00178';0.254338
FOUND; '00179';0.254338
FOUND; '00182';0.508677
FOUND; '00185';0.305206
FOUND; '00187';0.254338
FOUND; '00200';0.508677
FOUND; '00205';0.127169
FOUND; '00207';0.763015
FOUND; '00211';0.915618
FOUND; '00214';0.508677
FOUND; '00217';0.763015
FOUND; '00219';0.254338
FOUND; '00228';1.526030
FOUND; '00231';0.381508
FOUND; '00232';0.305206
FOUND; '00234';0.218004
FOUND; '00240';0.508677
FOUND; '00242';0.339118
FOUND; '00243';0.381508
FOUND; '00244';0.183124
FOUND; '00246';0.381508
FOUND; '00253';0.254338
FOUND; '00261';0.218004
FOUND; '00263';0.218004
FOUND; '00265';0.508677
FOUND; '00266';0.654013
FOUND; '00268';0.190754
FOUND; '00273';0.763015
FOUND; '00275';0.218004
FOUND; '00276';1.526030
FOUND; '00280';0.305206
FOUND; '00284';0.610412
FOUND; '00286';0.610412
FOUND; '00287';0.381508
FOUND; '00288';0.915618
FOUND; '00290';0.381508
FOUND; '00302';0.305206
FOUND; '00308';0.508677
FOUND; '00309';1.526030
FOUND; '00310';0.218004
FOUND; '00311';1.526030
FOUND; '00314';0.254338
FOUND; '00319';0.610412
FOUND; '00324';0.381508
FOUND; '00337';0.305206
FOUND; '00343';1.526030
FOUND; '00345';0.218004
FOUND; '00346';0.572261
FOUND; '00352';0.254338
FOUND; '00357';1.017353
FOUND; '00366';0.763015
FOUND; '00369';0.872017
FOUND; '00378';1.017353
FOUND; '00380';0.305206
FOUND; '00384';0.381508
FOUND; '00385';0.763015
FOUND; '00389';0.508677
FOUND; '00393';0.254338
FOUND; '00394';0.508677
FOUND; '00399';0.763015
FOUND; '00407';0.381508
FOUND; '00408';0.381508
FOUND; '00410';0.218004
FOUND; '00412';0.508677
FOUND; '00416';0.305206
FOUND; '00423';0.138730
FOUND; '00424';0.254338
FOUND; '00427';0.508677
FOUND; '00430';1.526030
FOUND; '00437';0.254338
FOUND; '00441';0.169559
FOUND; '00447';0.254338
FOUND; '00451';0.152603
FOUND; '00453';0.305206
FOUND; '00455';0.763015
FOUND; '00462';0.254338
FOUND; '00463';0.254338
FOUND; '00464';0.508677
FOUND; '00469';0.190754
FOUND; '00471';0.254338
FOUND; '00474';1.526030
FOUND; '00486';1.526030
FOUND; '00487';0.508677
FOUND; '00504';0.610412
FOUND; '00522';0.254338
FOUND; '00524';0.305206
FOUND; '00525';0.254338
FOUND; '00527';0.169559
FOUND; '00530';0.152603
FOUND; '00535';0.190754
FOUND; '00553';0.436009
FOUND; '00563';0.101735
FOUND; '00564';0.305206
FOUND; '00567';0.436009
FOUND; '00572';0.305206
FOUND; '00573';0.305206
FOUND; '00577';0.169559
FOUND; '00585';0.190754
FOUND; '00588';0.169559
FOUND; '00589';0.305206
FOUND; '00594';0.305206
FOUND; '00597';0.218004
FOUND; '00604';0.381508
FOUND; '00611';0.436009
FOUND; '00613';0.508677
FOUND; '00615';0.305206
FOUND; '00635';0.436009
FOUND; '00648';0.381508
FOUND; '00653';0.381508
FOUND; '00654';0.381508
FOUND; '00669';0.610412
FOUND; '00671';0.305206
FOUND; '00673';0.305206
FOUND; '00675';0.152603
FOUND; '00676';0.138730
FOUND; '00680';0.610412
FOUND; '00686';0.305206
FOUND; '00695';0.508677
FOUND; '00700';1.526030
FOUND; '00706';0.763015
FOUND; '00713';0.381508
FOUND; '00716';0.305206
FOUND; '00719';0.381508
FOUND; '00726';0.508677
FOUND; '00736';0.508677
FOUND; '00745';0.218004
FOUND; '00748';0.218004
FOUND; '00749';0.305206
FOUND; '00758';0.508677
FOUND; '00761';0.218004
FOUND; '00765';0.190754
FOUND; '00771';0.190754
FOUND; '00778';0.381508
FOUND; '00780';0.763015
FOUND; '00781';0.254338
FOUND; '00793';1.017353
FOUND; '00798';0.190754
FOUND; '00807';0.763015
FOUND; '00816';0.254338
FOUND; '00819';0.254338
FOUND; '00820';0.508677
FOUND; '00830';0.508677
FOUND; '00840';0.218004
FOUND; '00841';0.381508
FOUND; '00853';0.381508
FOUND; '00854';0.254338
FOUND; '00855';0.763015
FOUND; '00857';0.218004
FOUND; '00858';0.152603
FOUND; '00860';0.218004
FOUND; '00863';0.508677
FOUND; '00864';0.763015
FOUND; '00867';0.305206
FOUND; '00873';0.508677
FOUND; '00874';1.526030
FOUND; '00880';0.508677
FOUND; '00883';0.508677
FOUND; '00884';0.305206
FOUND; '00890';0.305206
FOUND; '00892';0.138730
FOUND; '00896';0.915618
FOUND; '00901';0.218004
FOUND; '00919';0.436009
FOUND; '00927';0.508677
FOUND; '00947';0.305206
FOUND; '00949';0.218004
FOUND; '00954';0.381508
FOUND; '00956';0.127169
FOUND; '00960';0.218004
FOUND; '00963';0.218004
FOUND; '00964';0.218004
FOUND; '00967';0.305206
FOUND; '00973';0.190754
FOUND; '00976';0.218004
FOUND; '00981';0.763015
FOUND; '00986';0.190754
FOUND; '00989';0.416190
FOUND; '00993';0.152603
FOUND; '00998';0.218004
FOUND; '01005';0.508677
FOUND; '01019';0.381508
FOUND; '01027';0.254338
FOUND; '01028';0.381508
FOUND; '01040';1.526030
FOUND; '01045';0.305206
FOUND; '01049';0.610412
FOUND; '01050';1.017353
FOUND; '01052';0.508677
FOUND; '01053';0.508677
FOUND; '01054';0.381508
FOUND; '01056';0.763015
FOUND; '01062';0.169559
FOUND; '01065';0.381508
FOUND; '01072';1.526030
FOUND; '01073';0.508677
FOUND; '01074';0.381508
FOUND; '01075';0.915618
FOUND; '01077';0.610412
FOUND; '01078';0.508677
FOUND; '01081';0.381508
FOUND; '01110';0.169559
FOUND; '01116';0.254338
FOUND; '01117';0.508677
FOUND; '01118';0.381508
FOUND; '01124';0.254338
FOUND; '01128';0.508677
FOUND; '01129';0.218004
FOUND; '01135';0.305206
FOUND; '01137';0.763015
FOUND; '01152';0.381508
FOUND; '01156';0.305206
FOUND; '01157';0.254338
FOUND; '01161';0.763015
FOUND; '01165';0.305206
FOUND; '01168';1.017353
FOUND; '01172';0.381508
FOUND; '01173';0.436009
FOUND; '01175';0.381508
FOUND; '01178';1.526030
FOUND; '01181';0.508677
FOUND; '01184';0.508677
FOUND; '01190';1.526030
FOUND; '01192';0.763015
FOUND; '01196';0.254338
FOUND; '01197';0.138730
FOUND; '01203';0.218004
FOUND; '01204';0.254338
FOUND; '01206';0.847794
FOUND; '01212';0.381508
FOUND; '01217';0.763015
FOUND; '01222';0.218004
FOUND; '01227';0.254338
FOUND; '01236';0.305206
PRECISE;'00003';3.063849
PRECISE; '00004';0.765962
PRECISE; '00087';1.021283
PRECISE; '00835';0.437693
PRECISE; '01001';0.765962
PRECISE; '01065';0.765962
INDIVIDUALS;'00003';2.097707
INDIVIDUALS; '00051';0.524427
INDIVIDUALS; '00104';0.419541
INDIVIDUALS; '00115';1.048854
INDIVIDUALS; '00116';1.048854
INDIVIDUALS; '00138';1.048854
INDIVIDUALS; '00142';1.048854
INDIVIDUALS; '00185';0.419541
INDIVIDUALS; '00187';0.349618
INDIVIDUALS; '00203';0.419541
INDIVIDUALS; '00216';0.524427
INDIVIDUALS; '00235';1.048854
INDIVIDUALS; '00248';1.678166
INDIVIDUALS; '00283';1.048854
INDIVIDUALS; '00304';1.258624
INDIVIDUALS; '00306';0.786640
INDIVIDUALS; '00307';0.199782
INDIVIDUALS; '00308';0.699236
INDIVIDUALS; '00325';0.349618
INDIVIDUALS; '00365';1.048854
INDIVIDUALS; '00367';0.699236
INDIVIDUALS; '00390';1.048854
INDIVIDUALS; '00399';2.097707
INDIVIDUALS; '00408';0.524427
INDIVIDUALS; '00440';0.299672
INDIVIDUALS; '00442';0.419541
INDIVIDUALS; '00453';0.419541
INDIVIDUALS; '00454';1.048854
INDIVIDUALS; '00521';0.233079
INDIVIDUALS; '00522';0.349618
INDIVIDUALS; '00528';1.258624
INDIVIDUALS; '00529';0.524427
INDIVIDUALS; '00548';0.419541
INDIVIDUALS; '00560';0.699236
INDIVIDUALS; '00561';0.524427
INDIVIDUALS; '00564';1.258624
INDIVIDUALS; '00565';0.524427
INDIVIDUALS; '00573';0.209771
INDIVIDUALS; '00576';0.699236
INDIVIDUALS; '00584';0.699236
INDIVIDUALS; '00639';0.839083
INDIVIDUALS; '00664';1.048854
INDIVIDUALS; '00668';0.699236
INDIVIDUALS; '00672';1.398472
INDIVIDUALS; '00685';0.419541
INDIVIDUALS; '00691';0.524427
INDIVIDUALS; '00722';0.419541
INDIVIDUALS; '00726';0.233079
INDIVIDUALS; '00739';0.524427
INDIVIDUALS; '00748';0.299672
INDIVIDUALS; '00749';0.139847
INDIVIDUALS; '00750';0.699236
INDIVIDUALS; '00766';0.524427
INDIVIDUALS; '00795';0.699236
INDIVIDUALS; '00829';0.699236
INDIVIDUALS; '00840';0.299672
INDIVIDUALS; '00866';0.699236
INDIVIDUALS; '00868';0.131107
INDIVIDUALS; '00875';1.573281
INDIVIDUALS; '00890';0.419541
INDIVIDUALS; '00892';0.381401
INDIVIDUALS; '00927';0.699236
INDIVIDUALS; '00972';1.398472
INDIVIDUALS; '01001';0.524427
INDIVIDUALS; '01054';0.524427
INDIVIDUALS; '01077';0.419541
INDIVIDUALS; '01093';0.699236
INDIVIDUALS; '01106';0.524427
INDIVIDUALS; '01148';1.048854
INDIVIDUALS; '01205';0.599345
INDIVIDUALS; '01210';1.048854
INDIVIDUALS; '01230';1.048854
ACCEPTED;'00003';2.852996
ACCEPTED; '00013';0.950999
ACCEPTED; '00104';0.570599
ACCEPTED; '00299';0.950999
ACCEPTED; '00503';0.570599
ACCEPTED; '00684';0.950999
ACCEPTED; '00688';0.570599
ACCEPTED; '00844';0.570599
ACCEPTED; '00871';0.713249
ACCEPTED; '01107';0.713249
ACCEPTED; '01183';0.570599
DIAGNOSTIC;'00003';2.188788
DIAGNOSTIC; '00004';0.273598
DIAGNOSTIC; '00014';0.182399
DIAGNOSTIC; '00037';1.459192
DIAGNOSTIC; '00069';0.547197
DIAGNOSTIC; '00077';0.312684
DIAGNOSTIC; '00151';0.729596
DIAGNOSTIC; '00169';1.094394
DIAGNOSTIC; '00175';0.437758
DIAGNOSTIC; '00251';0.336737
DIAGNOSTIC; '00252';1.094394
DIAGNOSTIC; '00297';0.547197
DIAGNOSTIC; '00304';0.437758
DIAGNOSTIC; '00322';0.182399
DIAGNOSTIC; '00370';0.397961
DIAGNOSTIC; '00404';0.437758
DIAGNOSTIC; '00405';0.547197
DIAGNOSTIC; '00465';0.243199
DIAGNOSTIC; '00475';0.729596
DIAGNOSTIC; '00492';0.729596
DIAGNOSTIC; '00505';0.437758
DIAGNOSTIC; '00526';0.625368
DIAGNOSTIC; '00545';0.729596
DIAGNOSTIC; '00559';0.273598
DIAGNOSTIC; '00583';1.094394
DIAGNOSTIC; '00584';0.729596
DIAGNOSTIC; '00612';0.243199
DIAGNOSTIC; '00627';0.547197
DIAGNOSTIC; '00641';0.729596
DIAGNOSTIC; '00677';0.198981
DIAGNOSTIC; '00709';0.312684
DIAGNOSTIC; '00746';0.273598
DIAGNOSTIC; '00762';1.459192
DIAGNOSTIC; '00777';0.729596
DIAGNOSTIC; '00785';0.547197
DIAGNOSTIC; '00817';0.729596
DIAGNOSTIC; '00844';0.437758
DIAGNOSTIC; '00866';0.364798
DIAGNOSTIC; '00867';0.437758
DIAGNOSTIC; '00875';0.547197
DIAGNOSTIC; '00882';0.729596
DIAGNOSTIC; '00927';0.729596
DIAGNOSTIC; '00949';0.312684
DIAGNOSTIC; '00954';0.547197
DIAGNOSTIC; '01000';0.243199
DIAGNOSTIC; '01005';0.243199
DIAGNOSTIC; '01068';0.547197
DIAGNOSTIC; '01072';2.188788
DIAGNOSTIC; '01080';2.188788
DIAGNOSTIC; '01083';0.547197
DIAGNOSTIC; '01129';0.312684
DIAGNOSTIC; '01130';0.312684
DIAGNOSTIC; '01135';0.437758
DIAGNOSTIC; '01148';0.547197
DIAGNOSTIC; '01153';0.729596
DIAGNOSTIC; '01160';0.547197
DIAGNOSTIC; '01183';0.437758
DIAGNOSTIC; '01234';0.437758
TEST;'00003';1.752095
TEST; '00024';0.438024
TEST; '00028';1.752095
TEST; '00033';0.876048
TEST; '00038';0.584032
TEST; '00060';0.438024
TEST; '00065';0.250299
TEST; '00067';0.438024
TEST; '00069';0.876048
TEST; '00071';0.219012
TEST; '00077';1.251497
TEST; '00094';1.752095
TEST; '00095';0.438024
TEST; '00104';0.350419
TEST; '00107';0.350419
TEST; '00109';0.584032
TEST; '00111';1.001197
TEST; '00113';1.752095
TEST; '00116';0.876048
TEST; '00135';0.438024
TEST; '00144';0.175210
TEST; '00145';0.876048
TEST; '00148';0.584032
TEST; '00169';0.876048
TEST; '00175';1.401676
TEST; '00210';1.168064
TEST; '00225';1.752095
TEST; '00234';0.500599
TEST; '00235';0.219012
TEST; '00236';0.500599
TEST; '00251';0.269553
TEST; '00254';0.350419
TEST; '00268';0.219012
TEST; '00276';0.876048
TEST; '00280';0.700838
TEST; '00285';0.876048
TEST; '00291';0.250299
TEST; '00294';0.584032
TEST; '00301';0.876048
TEST; '00306';0.438024
TEST; '00317';0.438024
TEST; '00318';0.584032
TEST; '00331';0.292016
TEST; '00338';0.876048
TEST; '00341';1.314071
TEST; '00344';0.438024
TEST; '00346';0.219012
TEST; '00379';0.584032
TEST; '00387';0.500599
TEST; '00399';0.876048
TEST; '00413';1.752095
TEST; '00414';0.292016
TEST; '00417';0.350419
TEST; '00421';0.219012
TEST; '00422';0.292016
TEST; '00448';0.438024
TEST; '00465';0.194677
TEST; '00470';0.350419
TEST; '00476';0.876048
TEST; '00482';1.752095
TEST; '00483';1.460079
TEST; '00484';0.657036
TEST; '00485';0.584032
TEST; '00491';0.876048
TEST; '00492';1.168064
TEST; '00505';0.700838
TEST; '00510';0.350419
TEST; '00526';0.500599
TEST; '00532';0.389355
TEST; '00560';1.168064
TEST; '00583';0.876048
TEST; '00584';0.584032
TEST; '00587';0.700838
TEST; '00599';0.438024
TEST; '00600';1.752095
TEST; '00609';0.876048
TEST; '00610';0.438024
TEST; '00612';0.584032
TEST; '00613';0.292016
TEST; '00616';1.752095
TEST; '00627';1.752095
TEST; '00631';0.584032
TEST; '00632';0.876048
TEST; '00634';0.584032
TEST; '00637';0.584032
TEST; '00643';0.318563
TEST; '00658';0.250299
TEST; '00689';0.584032
TEST; '00697';1.752095
TEST; '00706';0.438024
TEST; '00713';1.752095
TEST; '00714';0.350419
TEST; '00716';0.350419
TEST; '00718';0.876048
TEST; '00719';1.314071
TEST; '00726';0.194677
TEST; '00748';0.250299
TEST; '00777';0.584032
TEST; '00786';0.500599
TEST; '00797';1.752095
TEST; '00807';0.438024
TEST; '00811';1.752095
TEST; '00812';0.175210
TEST; '00815';0.438024
TEST; '00817';0.584032
TEST; '00819';0.292016
TEST; '00822';0.438024
TEST; '00831';0.292016
TEST; '00841';0.438024
TEST; '00846';0.700838
TEST; '00849';0.350419
TEST; '00877';0.700838
TEST; '00882';0.584032
TEST; '00896';0.350419
TEST; '00899';0.584032
TEST; '00916';1.752095
TEST; '00920';0.350419
TEST; '00929';1.752095
TEST; '00930';1.752095
TEST; '00946';1.401676
TEST; '00954';0.438024
TEST; '00956';0.292016
TEST; '00966';0.584032
TEST; '00968';0.292016
TEST; '00969';0.175210
TEST; '00978';0.219012
TEST; '00989';0.477844
TEST; '00995';1.168064
TEST; '01005';0.194677
TEST; '01008';0.876048
TEST; '01014';0.438024
TEST; '01016';0.250299
TEST; '01034';0.292016
TEST; '01046';0.292016
TEST; '01049';0.350419
TEST; '01052';1.752095
TEST; '01060';0.876048
TEST; '01068';0.876048
TEST; '01083';0.876048
TEST; '01100';0.876048
TEST; '01105';1.401676
TEST; '01113';1.168064
TEST; '01117';1.168064
TEST; '01122';0.584032
TEST; '01123';1.752095
TEST; '01128';1.168064
TEST; '01133';0.876048
TEST; '01135';0.350419
TEST; '01146';0.350419
TEST; '01174';0.584032
TEST; '01176';1.752095
TEST; '01177';0.438024
TEST; '01182';1.752095
TEST; '01183';0.700838
TEST; '01186';0.700838
TEST; '01191';0.584032
TEST; '01204';0.584032
TEST; '01206';0.194677
TEST; '01213';0.584032
TEST; '01222';0.250299
TEST; '01234';0.350419
TEST; '01237';0.438024
COULD;'00003';1.873517
COULD; '00007';0.208169
COULD; '00014';0.312253
COULD; '00019';0.340640
COULD; '00033';0.936759
COULD; '00045';0.624506
COULD; '00052';0.624506
COULD; '00071';0.234190
COULD; '00087';0.624506
COULD; '00090';0.624506
COULD; '00095';0.468379
COULD; '00110';0.936759
COULD; '00111';0.535291
COULD; '00112';0.374703
COULD; '00123';0.312253
COULD; '00141';0.234190
COULD; '00150';0.208169
COULD; '00156';0.936759
COULD; '00167';0.624506
COULD; '00172';0.312253
COULD; '00177';0.234190
COULD; '00178';0.312253
COULD; '00192';0.208169
COULD; '00194';0.208169
COULD; '00201';0.187352
COULD; '00216';0.468379
COULD; '00223';0.374703
COULD; '00244';0.074941
COULD; '00246';0.936759
COULD; '00269';0.936759
COULD; '00278';0.156126
COULD; '00281';0.468379
COULD; '00287';0.936759
COULD; '00293';0.624506
COULD; '00305';0.208169
COULD; '00313';0.468379
COULD; '00314';0.312253
COULD; '00324';0.234190
COULD; '00341';0.468379
COULD; '00345';0.267645
COULD; '00347';0.340640
COULD; '00352';0.624506
COULD; '00394';0.624506
COULD; '00398';1.405138
COULD; '00416';0.374703
COULD; '00426';0.374703
COULD; '00430';0.624506
COULD; '00437';0.312253
COULD; '00445';0.374703
COULD; '00457';0.624506
COULD; '00482';0.374703
COULD; '00484';0.234190
COULD; '00490';0.624506
COULD; '00509';0.312253
COULD; '00520';0.936759
COULD; '00521';0.208169
COULD; '00534';0.374703
COULD; '00535';0.234190
COULD; '00548';0.749407
COULD; '00564';0.749407
COULD; '00565';0.234190
COULD; '00567';0.267645
COULD; '00596';0.468379
COULD; '00606';0.208169
COULD; '00609';0.936759
COULD; '00611';0.267645
COULD; '00617';1.405138
COULD; '00627';0.468379
COULD; '00631';0.312253
COULD; '00673';0.749407
COULD; '00676';0.170320
COULD; '00681';0.267645
COULD; '00683';0.312253
COULD; '00689';0.624506
COULD; '00693';0.624506
COULD; '00711';0.468379
COULD; '00713';0.468379
COULD; '00726';0.208169
COULD; '00737';0.234190
COULD; '00738';0.267645
COULD; '00740';0.624506
COULD; '00746';0.468379
COULD; '00749';0.249802
COULD; '00753';0.468379
COULD; '00773';0.468379
COULD; '00778';0.234190
COULD; '00786';0.267645
COULD; '00816';0.312253
COULD; '00840';0.267645
COULD; '00860';0.267645
COULD; '00865';0.624506
COULD; '00891';0.936759
COULD; '00895';0.267645
COULD; '00917';0.267645
COULD; '00947';0.374703
COULD; '00960';0.267645
COULD; '00969';0.187352
COULD; '00970';0.624506
COULD; '00985';0.468379
COULD; '00986';0.234190
COULD; '00988';0.187352
COULD; '01014';0.468379
COULD; '01034';0.624506
COULD; '01043';0.374703
COULD; '01111';0.624506
COULD; '01117';0.624506
COULD; '01125';0.374703
COULD; '01130';0.267645
COULD; '01145';0.936759
COULD; '01148';0.468379
COULD; '01152';0.468379
COULD; '01157';0.312253
COULD; '01164';0.312253
COULD; '01166';1.873517
COULD; '01167';0.624506
COULD; '01176';0.312253
COULD; '01177';0.468379
COULD; '01181';0.624506
COULD; '01200';0.144117
COULD; '01203';0.267645
COULD; '01211';0.468379
COULD; '01215';0.468379
DETECTED;'00003';2.167599
DETECTED; '00019';0.394109
DETECTED; '00024';0.270950
DETECTED; '00034';0.722533
DETECTED; '00038';0.722533
DETECTED; '00054';0.722533
DETECTED; '00055';0.650280
DETECTED; '00071';0.270950
DETECTED; '00141';0.541900
DETECTED; '00175';0.433520
DETECTED; '00178';0.722533
DETECTED; '00223';0.867039
DETECTED; '00232';0.867039
DETECTED; '00236';0.309657
DETECTED; '00252';1.083799
DETECTED; '00260';0.591163
DETECTED; '00263';0.309657
DETECTED; '00269';1.083799
DETECTED; '00307';0.103219
DETECTED; '00310';0.309657
DETECTED; '00313';1.083799
DETECTED; '00343';1.083799
DETECTED; '00379';1.445066
DETECTED; '00383';0.270950
DETECTED; '00400';0.541900
DETECTED; '00401';0.433520
DETECTED; '00447';0.361266
DETECTED; '00482';0.433520
DETECTED; '00509';0.722533
DETECTED; '00528';0.433520
DETECTED; '00569';1.445066
DETECTED; '00572';0.433520
DETECTED; '00574';0.928971
DETECTED; '00631';0.361266
DETECTED; '00646';0.361266
DETECTED; '00668';0.722533
DETECTED; '00707';0.433520
DETECTED; '00710';0.270950
DETECTED; '00717';0.541900
DETECTED; '00726';0.481689
DETECTED; '00738';0.619314
DETECTED; '00740';0.722533
DETECTED; '00744';0.361266
DETECTED; '00746';0.270950
DETECTED; '00764';2.167599
DETECTED; '00849';0.867039
DETECTED; '00860';1.238628
DETECTED; '00864';0.361266
DETECTED; '00888';0.541900
DETECTED; '00890';0.433520
DETECTED; '00949';0.619314
DETECTED; '00959';0.197054
DETECTED; '00994';0.433520
DETECTED; '01030';0.433520
DETECTED; '01045';0.433520
DETECTED; '01086';0.433520
DETECTED; '01095';2.167599
DETECTED; '01143';0.433520
DETECTED; '01200';0.166738
DETECTED; '01212';0.541900
DETECTED; '01215';0.541900
FIRST;'00003';2.012697
FIRST; '00014';0.167725
FIRST; '00022';0.402539
FIRST; '00031';0.503174
FIRST; '00037';0.670899
FIRST; '00065';0.287528
FIRST; '00069';0.503174
FIRST; '00096';0.670899
FIRST; '00103';0.402539
FIRST; '00104';0.402539
FIRST; '00144';0.201270
FIRST; '00145';0.503174
FIRST; '00180';0.503174
FIRST; '00211';0.805079
FIRST; '00227';0.670899
FIRST; '00230';0.402539
FIRST; '00258';0.548917
FIRST; '00262';0.670899
FIRST; '00272';0.503174
FIRST; '00276';2.012697
FIRST; '00291';0.287528
FIRST; '00315';0.670899
FIRST; '00333';0.402539
FIRST; '00335';0.503174
FIRST; '00348';0.251587
FIRST; '00354';1.341798
FIRST; '00377';1.341798
FIRST; '00379';0.670899
FIRST; '00383';0.251587
FIRST; '00392';0.503174
FIRST; '00401';0.402539
FIRST; '00428';2.012697
FIRST; '00437';0.335449
FIRST; '00452';0.805079
FIRST; '00467';0.503174
FIRST; '00494';0.503174
FIRST; '00504';0.402539
FIRST; '00507';0.503174
FIRST; '00511';0.503174
FIRST; '00550';0.447266
FIRST; '00582';0.402539
FIRST; '00590';0.670899
FIRST; '00592';0.670899
FIRST; '00602';0.670899
FIRST; '00615';0.402539
FIRST; '00617';0.503174
FIRST; '00646';0.335449
FIRST; '00661';0.287528
FIRST; '00664';1.509522
FIRST; '00694';0.503174
FIRST; '00704';0.670899
FIRST; '00714';0.805079
FIRST; '00717';1.006348
FIRST; '00719';0.503174
FIRST; '00744';0.335449
FIRST; '00745';0.143764
FIRST; '00762';0.670899
FIRST; '00776';1.006348
FIRST; '00777';0.670899
FIRST; '00822';0.503174
FIRST; '00826';2.012697
FIRST; '00835';0.575056
FIRST; '00858';0.201270
FIRST; '00923';0.503174
FIRST; '00934';0.503174
FIRST; '00952';0.670899
FIRST; '00962';0.670899
FIRST; '00968';0.335449
FIRST; '00990';0.223633
FIRST; '00991';0.402539
FIRST; '00998';0.287528
FIRST; '00999';0.503174
FIRST; '01000';0.223633
FIRST; '01030';0.402539
FIRST; '01034';0.335449
FIRST; '01038';0.223633
FIRST; '01041';0.670899
FIRST; '01076';0.670899
FIRST; '01087';0.670899
FIRST; '01113';0.670899
FIRST; '01120';0.182972
FIRST; '01128';0.670899
FIRST; '01133';1.006348
FIRST; '01146';0.402539
FIRST; '01152';0.503174
FIRST; '01177';0.503174
FIRST; '01183';0.402539
FIRST; '01206';0.223633
FIVE;'00003';2.188788
FIVE; '00019';0.198981
FIVE; '00021';0.729596
FIVE; '00103';0.875515
FIVE; '00141';0.273598
FIVE; '00145';0.547197
FIVE; '00155';0.437758
FIVE; '00160';0.437758
FIVE; '00169';2.188788
FIVE; '00171';0.547197
FIVE; '00229';0.729596
FIVE; '00240';0.729596
FIVE; '00248';0.437758
FIVE; '00250';0.625368
FIVE; '00260';0.198981
FIVE; '00266';0.625368
FIVE; '00306';0.273598
FIVE; '00312';0.437758
FIVE; '00364';0.547197
FIVE; '00410';0.312684
FIVE; '00413';1.094394
FIVE; '00414';0.364798
FIVE; '00458';0.364798
FIVE; '00516';0.729596
FIVE; '00535';0.273598
FIVE; '00543';0.625368
FIVE; '00550';0.729596
FIVE; '00587';0.437758
FIVE; '00588';0.243199
FIVE; '00597';0.312684
FIVE; '00611';0.312684
FIVE; '00652';0.437758
FIVE; '00661';0.312684
FIVE; '00677';0.397961
FIVE; '00748';0.938052
FIVE; '00752';0.547197
FIVE; '00778';0.273598
FIVE; '00804';0.168368
FIVE; '00806';0.437758
FIVE; '00823';0.729596
FIVE; '00825';0.437758
FIVE; '00833';2.188788
FIVE; '00855';1.094394
FIVE; '00888';0.547197
FIVE; '00913';1.094394
FIVE; '00914';0.437758
FIVE; '00961';0.145919
FIVE; '00989';0.198981
FIVE; '01006';0.273598
FIVE; '01033';0.729596
FIVE; '01048';0.437758
FIVE; '01051';0.729596
FIVE; '01092';0.364798
FIVE; '01097';1.094394
FIVE; '01152';0.547197
