QueryNumber;Ranking;Doc;Similarity
00016;132;'00243';0.43579411589253636
00016;133;'01091';0.43579411589253636
00016;134;'00424';0.43579405278969624
00016;135;'00955';0.43551246197109256
00016;136;'00696';0.43551233489121705
00016;137;'00027';0.43551221733901163
00016;138;'00212';0.43551221733901163
00016;139;'00326';0.43551221733901163
00016;140;'00472';0.43551221733901163
00016;141;'01232';0.43551220781073474
00016;142;'00660';0.4355121484987061
00016;143;'00492';0.4347443179535151
00016;144;'00266';0.4340620621134736
00016;145;'00853';0.4340619543185693
00016;146;'00355';0.4340619492317815
00016;147;'00543';0.43398989921853653
00016;148;'00545';0.43302059240032365
00016;149;'00863';0.43302059240032365
00016;150;'00156';0.4321786044845824
00016;151;'01118';0.4321786044845824
00016;152;'00804';0.43217858209902876
00016;153;'00064';0.43217853671138023
00016;154;'00340';0.43217853671138023
00016;155;'00733';0.43217853671138023
00016;156;'01087';0.43217853671138023
00016;157;'00816';0.43090488775108243
00016;158;'00516';0.43090484942290447
00016;159;'00895';0.42957507703667686
00016;160;'01014';0.4288013355954717
00016;161;'00247';0.42813312335915493
00016;162;'00730';0.4277979331052824
00016;163;'00731';0.4277978458148173
00016;164;'00845';0.4277978458148173
00016;165;'00208';0.4277978225544163
00016;166;'00944';0.4277978225544163
00016;167;'00977';0.4277978225544163
00016;168;'01093';0.4277978225544163
00016;169;'01108';0.4264352626655179
00016;170;'00041';0.42643501996094824
00016;171;'00135';0.42643497442561523
00016;172;'01105';0.4264349497793828
00016;173;'00483';0.4250609559880339
00016;174;'00797';0.4246317844985211
00016;175;'01201';0.42461493155875246
00016;176;'00563';0.424614864487506
00016;177;'00377';0.42270223597191975
00016;178;'00791';0.42270213450847954
00016;179;'00104';0.42097201285850566
00016;180;'00183';0.4209719182146021
00016;181;'00986';0.4205921606851211
00016;182;'00597';0.4205920161365564
00016;183;'00964';0.4205919538832888
00016;184;'00552';0.42059190941653946
00016;185;'00982';0.42059190941653946
00016;186;'00272';0.42059188894906463
00016;187;'00790';0.42059188894906463
00016;188;'00898';0.42059188894906463
00016;189;'00751';0.4205918653753042
00016;190;'01039';0.4205918653753042
00016;191;'00965';0.42059183869519934
00016;192;'01161';0.42059183869519934
00016;193;'00062';0.4205917586546518
00016;194;'00185';0.4183038511454139
00016;195;'00234';0.41782893460346554
00016;196;'00296';0.4171098882624729
00016;197;'01067';0.41703423920254906
00016;198;'00877';0.41603827261607834
00016;199;'00319';0.4139285773665964
00016;200;'01028';0.4121886688761771
00016;201;'00835';0.41183203373947064
00016;202;'00567';0.4117480487716794
00016;203;'00713';0.4086036833053044
00016;204;'00957';0.40750633874485465
00016;205;'01125';0.40750633874485465
00016;206;'00205';0.4075048127754625
00016;207;'00811';0.4038492938809971
00016;208;'00905';0.4038492938809971
00016;209;'00470';0.3982428779498193
00016;210;'00582';0.39767852258281094
00016;211;'01204';0.3961993047527495
00016;212;'00201';0.3961992666901507
00016;213;'00541';0.3961992666901507
00016;214;'00914';0.3961992666901507
00016;215;'01171';0.3961992666901507
00016;216;'00496';0.3961992476588139
00016;217;'00568';0.39619923490911396
00016;218;'00265';0.3961991999872457
00016;219;'00382';0.3961991999872457
00016;220;'00394';0.3961991999872457
00016;221;'00571';0.3961991999872457
00016;222;'00819';0.3961991999872457
00016;223;'01163';0.3961991999872457
00016;224;'00946';0.39509768253237076
00016;225;'00909';0.394852658160292
00016;226;'01202';0.3941217368057109
00016;227;'00312';0.3941216277100628
00016;228;'00703';0.39176204030572964
00016;229;'01064';0.3914232595315105
00016;230;'00263';0.390316794421274
00016;231;'01013';0.3903165348744034
00016;232;'00860';0.38516635647655917
00016;233;'00139';0.38516622734690215
00016;234;'00738';0.3800835378697948
00016;235;'00963';0.3800835378697948
00016;236;'01135';0.3800835378697948
00016;237;'00039';0.38008337101119605
00016;238;'00190';0.38008337101119605
00016;239;'00425';0.38008337101119605
00016;240;'01019';0.38008337101119605
00016;241;'00380';0.38008334987730236
00016;242;'00755';0.38008334987730236
00016;243;'00071';0.3758159688497516
00016;244;'00411';0.3757771400685901
00016;245;'00307';0.3712736174013541
00016;246;'00901';0.3691223259816814
00016;247;'01238';0.36912226447521385
00016;248;'00614';0.3691221931520119
00016;249;'00867';0.3691221931520119
00016;250;'00840';0.3691221562308327
00016;251;'00658';0.36128470933547185
00016;252;'01170';0.36128470933547185
00016;253;'00011';0.3612846693308975
00016;254;'00320';0.3612846693308975
00016;255;'00525';0.3612846693308975
00016;256;'00144';0.3612846109595727
00016;257;'00149';0.357366773343209
00016;258;'00141';0.3554327710817501
00016;259;'00973';0.3554327710817501
00016;260;'00969';0.3554324922969704
00016;261;'00849';0.35226790432851196
00016;262;'00410';0.3497517009156818
00016;263;'00726';0.3473103605260036
00016;264;'00573';0.34438357019536886
00016;265;'00589';0.34438357019536886
00016;266;'00988';0.34438357019536886
00016;267;'01185';0.34438357019536886
00016;268;'00956';0.3399138380613707
00016;269;'00478';0.31622776601683794
00016;270;'00058';0.31622776601683794
00016;271;'00193';0.31622776601683794
00016;272;'00452';0.31622776601683794
00016;273;'00474';0.31622776601683794
00016;274;'00505';0.31622776601683794
00016;275;'00615';0.31622776601683794
00016;276;'00753';0.31622776601683794
00016;277;'00770';0.31622776601683794
00016;278;'00806';0.31622776601683794
00016;279;'00833';0.31622776601683794
00016;280;'00842';0.31622776601683794
00016;281;'00843';0.31622776601683794
00016;282;'00848';0.31622776601683794
00016;283;'01032';0.31622776601683794
00016;284;'01104';0.31622776601683794
00016;285;'00031';0.31622776601683794
00016;286;'00085';0.31622776601683794
00016;287;'00122';0.31622776601683794
00016;288;'00126';0.31622776601683794
00016;289;'00143';0.31622776601683794
00016;290;'00147';0.31622776601683794
00016;291;'00206';0.31622776601683794
00016;292;'00218';0.31622776601683794
00016;293;'00236';0.31622776601683794
00016;294;'00242';0.31622776601683794
00016;295;'00260';0.31622776601683794
00016;296;'00314';0.31622776601683794
00016;297;'00336';0.31622776601683794
00016;298;'00337';0.31622776601683794
00016;299;'00375';0.31622776601683794
00016;300;'00404';0.31622776601683794
00016;301;'00436';0.31622776601683794
00016;302;'00441';0.31622776601683794
00016;303;'00451';0.31622776601683794
00016;304;'00453';0.31622776601683794
00016;305;'00494';0.31622776601683794
00016;306;'00495';0.31622776601683794
00016;307;'00497';0.31622776601683794
00016;308;'00520';0.31622776601683794
00016;309;'00527';0.31622776601683794
00016;310;'00529';0.31622776601683794
00016;311;'00530';0.31622776601683794
00016;312;'00532';0.31622776601683794
00016;313;'00536';0.31622776601683794
00016;314;'00561';0.31622776601683794
00016;315;'00574';0.31622776601683794
00016;316;'00576';0.31622776601683794
00016;317;'00586';0.31622776601683794
00016;318;'00588';0.31622776601683794
00016;319;'00624';0.31622776601683794
00016;320;'00633';0.31622776601683794
00016;321;'00676';0.31622776601683794
00016;322;'00680';0.31622776601683794
00016;323;'00685';0.31622776601683794
00016;324;'00689';0.31622776601683794
00016;325;'00694';0.31622776601683794
00016;326;'00707';0.31622776601683794
00016;327;'00739';0.31622776601683794
00016;328;'00742';0.31622776601683794
00016;329;'00748';0.31622776601683794
00016;330;'00749';0.31622776601683794
00016;331;'00766';0.31622776601683794
00016;332;'00771';0.31622776601683794
00016;333;'00815';0.31622776601683794
00016;334;'00852';0.31622776601683794
00016;335;'00856';0.31622776601683794
00016;336;'00892';0.31622776601683794
00016;337;'00902';0.31622776601683794
00016;338;'00912';0.31622776601683794
00016;339;'00936';0.31622776601683794
00016;340;'00949';0.31622776601683794
00016;341;'00960';0.31622776601683794
00016;342;'00998';0.31622776601683794
00016;343;'00999';0.31622776601683794
00016;344;'01016';0.31622776601683794
00016;345;'01044';0.31622776601683794
00016;346;'01050';0.31622776601683794
00016;347;'01120';0.31622776601683794
00016;348;'01139';0.31622776601683794
00016;349;'01146';0.31622776601683794
00016;350;'01151';0.31622776601683794
00016;351;'01159';0.31622776601683794
00016;352;'01172';0.31622776601683794
00016;353;'01203';0.31622776601683794
00016;354;'01209';0.31622776601683794
00016;355;'01210';0.31622776601683794
00016;356;'01213';0.31622776601683794
00016;357;'00113';0.31622776601683794
00016;358;'00252';0.31622776601683794
00016;359;'00838';0.31622776601683794
00016;360;'00022';0.31622776601683794
00016;361;'00023';0.31622776601683794
00016;362;'00030';0.31622776601683794
00016;363;'00075';0.31622776601683794
00016;364;'00091';0.31622776601683794
00016;365;'00131';0.31622776601683794
00016;366;'00179';0.31622776601683794
00016;367;'00180';0.31622776601683794
00016;368;'00196';0.31622776601683794
00016;369;'00257';0.31622776601683794
00016;370;'00259';0.31622776601683794
00016;371;'00514';0.31622776601683794
00016;372;'00555';0.31622776601683794
00016;373;'00783';0.31622776601683794
00016;374;'00887';0.31622776601683794
00016;375;'00907';0.31622776601683794
00016;376;'00992';0.31622776601683794
00016;377;'01037';0.31622776601683794
00016;378;'01038';0.31622776601683794
00016;379;'01149';0.31622776601683794
00016;380;'01220';0.31622776601683794
00016;381;'01227';0.31622776601683794
00016;382;'00198';0.31622776601683794
00016;383;'00351';0.31622776601683794
00016;384;'00985';0.31622776601683794
00016;385;'00204';0.31622776601683794
00016;386;'00339';0.31622776601683794
00016;387;'00345';0.31622776601683794
00016;388;'00405';0.31622776601683794
00016;389;'00408';0.31622776601683794
00016;390;'00414';0.31622776601683794
00016;391;'00708';0.31622776601683794
00016;392;'00720';0.31622776601683794
00016;393;'00724';0.31622776601683794
00016;394;'00747';0.31622776601683794
00016;395;'00752';0.31622776601683794
00016;396;'00854';0.31622776601683794
00016;397;'01027';0.31622776601683794
00016;398;'00014';0.31622776601683794
00016;399;'00047';0.31622776601683794
00016;400;'00102';0.31622776601683794
00016;401;'00107';0.31622776601683794
00016;402;'00118';0.31622776601683794
00016;403;'00120';0.31622776601683794
00016;404;'00133';0.31622776601683794
00016;405;'00136';0.31622776601683794
00016;406;'00219';0.31622776601683794
00016;407;'00268';0.31622776601683794
00016;408;'00278';0.31622776601683794
00016;409;'00349';0.31622776601683794
00016;410;'00352';0.31622776601683794
00016;411;'00387';0.31622776601683794
00016;412;'00440';0.31622776601683794
00016;413;'00462';0.31622776601683794
00016;414;'00533';0.31622776601683794
00016;415;'00617';0.31622776601683794
00016;416;'00622';0.31622776601683794
00016;417;'00652';0.31622776601683794
00016;418;'00673';0.31622776601683794
00016;419;'00687';0.31622776601683794
00016;420;'00732';0.31622776601683794
00016;421;'00779';0.31622776601683794
00016;422;'00800';0.31622776601683794
00016;423;'00805';0.31622776601683794
00016;424;'00865';0.31622776601683794
00016;425;'00866';0.31622776601683794
00016;426;'00896';0.31622776601683794
00016;427;'00911';0.31622776601683794
00016;428;'01003';0.31622776601683794
00016;429;'01031';0.31622776601683794
00016;430;'01034';0.31622776601683794
00016;431;'01041';0.31622776601683794
00016;432;'01062';0.31622776601683794
00016;433;'01116';0.31622776601683794
00016;434;'01124';0.31622776601683794
00016;435;'01193';0.31622776601683794
00016;436;'01194';0.31622776601683794
00016;437;'00035';0.31622776601683794
00016;438;'00225';0.31622776601683794
00016;439;'00353';0.31622776601683794
00016;440;'00403';0.31622776601683794
00016;441;'00644';0.31622776601683794
00016;442;'00818';0.31622776601683794
00016;443;'01176';0.31622776601683794
00016;444;'00223';0.3162277660168379
00016;445;'00251';0.3162277660168379
00016;446;'00421';0.3162277660168379
00016;447;'00935';0.3162277660168379
00016;448;'00327';0.3162277660168379
00016;449;'00450';0.3162277660168379
00016;450;'00769';0.3162277660168379
00016;451;'00837';0.3162277660168379
00016;452;'00844';0.3162277660168379
00016;453;'01012';0.3162277660168379
00016;454;'00004';0.3162277660168379
00016;455;'00018';0.3162277660168379
00016;456;'00052';0.3162277660168379
00016;457;'00055';0.3162277660168379
00016;458;'00074';0.3162277660168379
00016;459;'00083';0.3162277660168379
00016;460;'00089';0.3162277660168379
00016;461;'00137';0.3162277660168379
00016;462;'00140';0.3162277660168379
00016;463;'00142';0.3162277660168379
00016;464;'00150';0.3162277660168379
00016;465;'00151';0.3162277660168379
00016;466;'00187';0.3162277660168379
00016;467;'00211';0.3162277660168379
00016;468;'00235';0.3162277660168379
00016;469;'00246';0.3162277660168379
00016;470;'00269';0.3162277660168379
00016;471;'00302';0.3162277660168379
00016;472;'00306';0.3162277660168379
00016;473;'00311';0.3162277660168379
00016;474;'00313';0.3162277660168379
00016;475;'00347';0.3162277660168379
00016;476;'00358';0.3162277660168379
00016;477;'00366';0.3162277660168379
00016;478;'00386';0.3162277660168379
00016;479;'00397';0.3162277660168379
00016;480;'00401';0.3162277660168379
00016;481;'00427';0.3162277660168379
00016;482;'00430';0.3162277660168379
00016;483;'00438';0.3162277660168379
00016;484;'00439';0.3162277660168379
00016;485;'00454';0.3162277660168379
00016;486;'00455';0.3162277660168379
00016;487;'00466';0.3162277660168379
00016;488;'00469';0.3162277660168379
00016;489;'00471';0.3162277660168379
00016;490;'00534';0.3162277660168379
00016;491;'00535';0.3162277660168379
00016;492;'00538';0.3162277660168379
00016;493;'00562';0.3162277660168379
00016;494;'00564';0.3162277660168379
00016;495;'00565';0.3162277660168379
00016;496;'00566';0.3162277660168379
00016;497;'00572';0.3162277660168379
00016;498;'00584';0.3162277660168379
00016;499;'00602';0.3162277660168379
00016;500;'00610';0.3162277660168379
00016;501;'00625';0.3162277660168379
00016;502;'00628';0.3162277660168379
00016;503;'00646';0.3162277660168379
00016;504;'00647';0.3162277660168379
00016;505;'00655';0.3162277660168379
00016;506;'00662';0.3162277660168379
00016;507;'00665';0.3162277660168379
00016;508;'00691';0.3162277660168379
00016;509;'00693';0.3162277660168379
00016;510;'00705';0.3162277660168379
00016;511;'00740';0.3162277660168379
00016;512;'00741';0.3162277660168379
00016;513;'00745';0.3162277660168379
00016;514;'00746';0.3162277660168379
00016;515;'00754';0.3162277660168379
00016;516;'00758';0.3162277660168379
00016;517;'00765';0.3162277660168379
00016;518;'00767';0.3162277660168379
00016;519;'00785';0.3162277660168379
00016;520;'00786';0.3162277660168379
00016;521;'00794';0.3162277660168379
00016;522;'00809';0.3162277660168379
00016;523;'00810';0.3162277660168379
00016;524;'00850';0.3162277660168379
00016;525;'00858';0.3162277660168379
00016;526;'00869';0.3162277660168379
00016;527;'00881';0.3162277660168379
00016;528;'00899';0.3162277660168379
00016;529;'00904';0.3162277660168379
00016;530;'00906';0.3162277660168379
00016;531;'00926';0.3162277660168379
00016;532;'00950';0.3162277660168379
00016;533;'00951';0.3162277660168379
00016;534;'00954';0.3162277660168379
00016;535;'00959';0.3162277660168379
00016;536;'00961';0.3162277660168379
00016;537;'00971';0.3162277660168379
00016;538;'00975';0.3162277660168379
00016;539;'00987';0.3162277660168379
00016;540;'00989';0.3162277660168379
00016;541;'00993';0.3162277660168379
00016;542;'00997';0.3162277660168379
00016;543;'01026';0.3162277660168379
00016;544;'01040';0.3162277660168379
00016;545;'01042';0.3162277660168379
00016;546;'01049';0.3162277660168379
00016;547;'01066';0.3162277660168379
00016;548;'01096';0.3162277660168379
00016;549;'01106';0.3162277660168379
00016;550;'01107';0.3162277660168379
00016;551;'01117';0.3162277660168379
00016;552;'01128';0.3162277660168379
00016;553;'01136';0.3162277660168379
00016;554;'01137';0.3162277660168379
00016;555;'01142';0.3162277660168379
00016;556;'01143';0.3162277660168379
00016;557;'01145';0.3162277660168379
00016;558;'01148';0.3162277660168379
00016;559;'01155';0.3162277660168379
00016;560;'01156';0.3162277660168379
00016;561;'01157';0.3162277660168379
00016;562;'01158';0.3162277660168379
00016;563;'01160';0.3162277660168379
00016;564;'01165';0.3162277660168379
00016;565;'01166';0.3162277660168379
00016;566;'01167';0.3162277660168379
00016;567;'01168';0.3162277660168379
00016;568;'01173';0.3162277660168379
00016;569;'01175';0.3162277660168379
00016;570;'01177';0.3162277660168379
00016;571;'01179';0.3162277660168379
00016;572;'01181';0.3162277660168379
00016;573;'01197';0.3162277660168379
00016;574;'01200';0.3162277660168379
00016;575;'01205';0.3162277660168379
00016;576;'01206';0.3162277660168379
00016;577;'01207';0.3162277660168379
00016;578;'01211';0.3162277660168379
00016;579;'01222';0.3162277660168379
00016;580;'01224';0.3162277660168379
00016;581;'00994';0.3162277660168379
00016;582;'01011';0.3162277660168379
00016;583;'01126';0.3162277660168379
00016;584;'00007';0.3162277660168379
00016;585;'00008';0.3162277660168379
00016;586;'00077';0.3162277660168379
00016;587;'00188';0.3162277660168379
00016;588;'00291';0.3162277660168379
00016;589;'00348';0.3162277660168379
00016;590;'00795';0.3162277660168379
00016;591;'00897';0.3162277660168379
00016;592;'00917';0.3162277660168379
00016;593;'01047';0.3162277660168379
00016;594;'01110';0.3162277660168379
00016;595;'00010';0.3162277660168379
00016;596;'00098';0.3162277660168379
00016;597;'00423';0.3162277660168379
00016;598;'00857';0.3162277660168379
00016;599;'01059';0.3162277660168379
00016;600;'01113';0.3162277660168379
00016;601;'00002';0.3162277660168379
00016;602;'00005';0.3162277660168379
00016;603;'00012';0.3162277660168379
00016;604;'00020';0.3162277660168379
00016;605;'00025';0.3162277660168379
00016;606;'00028';0.3162277660168379
00016;607;'00032';0.3162277660168379
00016;608;'00034';0.3162277660168379
00016;609;'00043';0.3162277660168379
00016;610;'00046';0.3162277660168379
00016;611;'00057';0.3162277660168379
00016;612;'00060';0.3162277660168379
00016;613;'00067';0.3162277660168379
00016;614;'00069';0.3162277660168379
00016;615;'00070';0.3162277660168379
00016;616;'00073';0.3162277660168379
00016;617;'00076';0.3162277660168379
00016;618;'00081';0.3162277660168379
00016;619;'00084';0.3162277660168379
00016;620;'00093';0.3162277660168379
00016;621;'00095';0.3162277660168379
00016;622;'00103';0.3162277660168379
00016;623;'00116';0.3162277660168379
00016;624;'00125';0.3162277660168379
00016;625;'00129';0.3162277660168379
00016;626;'00134';0.3162277660168379
00016;627;'00153';0.3162277660168379
00016;628;'00154';0.3162277660168379
00016;629;'00155';0.3162277660168379
00016;630;'00157';0.3162277660168379
00016;631;'00160';0.3162277660168379
00016;632;'00162';0.3162277660168379
00016;633;'00163';0.3162277660168379
00016;634;'00166';0.3162277660168379
00016;635;'00170';0.3162277660168379
00016;636;'00171';0.3162277660168379
00016;637;'00177';0.3162277660168379
00016;638;'00182';0.3162277660168379
00016;639;'00184';0.3162277660168379
00016;640;'00192';0.3162277660168379
00016;641;'00195';0.3162277660168379
00016;642;'00197';0.3162277660168379
00016;643;'00200';0.3162277660168379
00016;644;'00202';0.3162277660168379
00016;645;'00203';0.3162277660168379
00016;646;'00207';0.3162277660168379
00016;647;'00210';0.3162277660168379
00016;648;'00213';0.3162277660168379
00016;649;'00217';0.3162277660168379
00016;650;'00221';0.3162277660168379
00016;651;'00226';0.3162277660168379
00016;652;'00241';0.3162277660168379
00016;653;'00244';0.3162277660168379
00016;654;'00254';0.3162277660168379
00016;655;'00255';0.3162277660168379
00016;656;'00262';0.3162277660168379
00016;657;'00270';0.3162277660168379
00016;658;'00271';0.3162277660168379
00016;659;'00279';0.3162277660168379
00016;660;'00281';0.3162277660168379
00016;661;'00286';0.3162277660168379
00016;662;'00292';0.3162277660168379
00016;663;'00295';0.3162277660168379
00016;664;'00299';0.3162277660168379
00016;665;'00300';0.3162277660168379
00016;666;'00304';0.3162277660168379
00016;667;'00305';0.3162277660168379
00016;668;'00315';0.3162277660168379
00016;669;'00325';0.3162277660168379
00016;670;'00328';0.3162277660168379
00016;671;'00332';0.3162277660168379
00016;672;'00334';0.3162277660168379
00016;673;'00342';0.3162277660168379
00016;674;'00343';0.3162277660168379
00016;675;'00344';0.3162277660168379
00016;676;'00346';0.3162277660168379
00016;677;'00362';0.3162277660168379
00016;678;'00365';0.3162277660168379
00016;679;'00368';0.3162277660168379
00016;680;'00372';0.3162277660168379
00016;681;'00373';0.3162277660168379
00016;682;'00388';0.3162277660168379
00016;683;'00406';0.3162277660168379
00016;684;'00417';0.3162277660168379
00016;685;'00428';0.3162277660168379
00016;686;'00432';0.3162277660168379
00016;687;'00433';0.3162277660168379
00016;688;'00442';0.3162277660168379
00016;689;'00446';0.3162277660168379
00016;690;'00457';0.3162277660168379
00016;691;'00460';0.3162277660168379
00016;692;'00461';0.3162277660168379
00016;693;'00479';0.3162277660168379
00016;694;'00481';0.3162277660168379
00016;695;'00484';0.3162277660168379
00016;696;'00486';0.3162277660168379
00016;697;'00488';0.3162277660168379
00016;698;'00490';0.3162277660168379
00016;699;'00491';0.3162277660168379
00016;700;'00498';0.3162277660168379
00016;701;'00503';0.3162277660168379
00016;702;'00504';0.3162277660168379
00016;703;'00510';0.3162277660168379
00016;704;'00513';0.3162277660168379
00016;705;'00515';0.3162277660168379
00016;706;'00519';0.3162277660168379
00016;707;'00537';0.3162277660168379
00016;708;'00554';0.3162277660168379
00016;709;'00557';0.3162277660168379
00016;710;'00570';0.3162277660168379
00016;711;'00580';0.3162277660168379
00016;712;'00581';0.3162277660168379
00016;713;'00592';0.3162277660168379
00016;714;'00593';0.3162277660168379
00016;715;'00599';0.3162277660168379
00016;716;'00605';0.3162277660168379
00016;717;'00606';0.3162277660168379
00016;718;'00607';0.3162277660168379
00016;719;'00620';0.3162277660168379
00016;720;'00623';0.3162277660168379
00016;721;'00634';0.3162277660168379
00016;722;'00653';0.3162277660168379
00016;723;'00664';0.3162277660168379
00016;724;'00666';0.3162277660168379
00016;725;'00667';0.3162277660168379
00016;726;'00668';0.3162277660168379
00016;727;'00674';0.3162277660168379
00016;728;'00679';0.3162277660168379
00016;729;'00682';0.3162277660168379
00016;730;'00699';0.3162277660168379
00016;731;'00701';0.3162277660168379
00016;732;'00704';0.3162277660168379
00016;733;'00710';0.3162277660168379
00016;734;'00714';0.3162277660168379
00016;735;'00715';0.3162277660168379
00016;736;'00716';0.3162277660168379
00016;737;'00719';0.3162277660168379
00016;738;'00723';0.3162277660168379
00016;739;'00727';0.3162277660168379
00016;740;'00734';0.3162277660168379
00016;741;'00756';0.3162277660168379
00016;742;'00762';0.3162277660168379
00016;743;'00764';0.3162277660168379
00016;744;'00768';0.3162277660168379
00016;745;'00774';0.3162277660168379
00016;746;'00776';0.3162277660168379
00016;747;'00777';0.3162277660168379
00016;748;'00782';0.3162277660168379
00016;749;'00787';0.3162277660168379
00016;750;'00803';0.3162277660168379
00016;751;'00808';0.3162277660168379
00016;752;'00820';0.3162277660168379
00016;753;'00821';0.3162277660168379
00016;754;'00841';0.3162277660168379
00016;755;'00855';0.3162277660168379
00016;756;'00861';0.3162277660168379
00016;757;'00880';0.3162277660168379
00016;758;'00882';0.3162277660168379
00016;759;'00885';0.3162277660168379
00016;760;'00886';0.3162277660168379
00016;761;'00889';0.3162277660168379
00016;762;'00891';0.3162277660168379
00016;763;'00919';0.3162277660168379
00016;764;'00921';0.3162277660168379
00016;765;'00923';0.3162277660168379
00016;766;'00924';0.3162277660168379
00016;767;'00925';0.3162277660168379
00016;768;'00928';0.3162277660168379
00016;769;'00931';0.3162277660168379
00016;770;'00933';0.3162277660168379
00016;771;'00934';0.3162277660168379
00016;772;'00937';0.3162277660168379
00016;773;'00941';0.3162277660168379
00016;774;'00942';0.3162277660168379
00016;775;'00943';0.3162277660168379
00016;776;'00947';0.3162277660168379
00016;777;'00967';0.3162277660168379
00016;778;'00976';0.3162277660168379
00016;779;'00978';0.3162277660168379
00016;780;'00980';0.3162277660168379
00016;781;'00990';0.3162277660168379
00016;782;'01004';0.3162277660168379
00016;783;'01007';0.3162277660168379
00016;784;'01008';0.3162277660168379
00016;785;'01024';0.3162277660168379
00016;786;'01043';0.3162277660168379
00016;787;'01045';0.3162277660168379
00016;788;'01051';0.3162277660168379
00016;789;'01054';0.3162277660168379
00016;790;'01060';0.3162277660168379
00016;791;'01077';0.3162277660168379
00016;792;'01079';0.3162277660168379
00016;793;'01084';0.3162277660168379
00016;794;'01088';0.3162277660168379
00016;795;'01109';0.3162277660168379
00016;796;'01114';0.3162277660168379
00016;797;'01129';0.3162277660168379
00016;798;'01131';0.3162277660168379
00016;799;'01132';0.3162277660168379
00016;800;'01134';0.3162277660168379
00016;801;'01144';0.3162277660168379
00016;802;'01217';0.3162277660168379
00016;803;'01228';0.3162277660168379
00016;804;'01229';0.3162277660168379
00016;805;'00158';0.3162277660168379
00016;806;'00280';0.3162277660168379
00016;807;'00318';0.3162277660168379
00016;808;'00482';0.3162277660168379
00016;809;'00600';0.3162277660168379
00016;810;'00871';0.3162277660168379
00017;1;'00693';0.7561251707377074
00017;2;'01115';0.7391225559125335
00017;3;'00510';0.7377041431753893
00017;4;'00676';0.7362752138228401
00017;5;'00049';0.7308762823655724
00017;6;'00502';0.7143997448864713
00017;7;'00912';0.7143996062798067
00017;8;'00392';0.7057663582633125
00017;9;'01107';0.7015040076680483
00017;10;'00816';0.7000658775590168
00017;11;'00543';0.6877090685969356
00017;12;'00089';0.6872484556438905
00017;13;'00568';0.684371421375853
00017;14;'00852';0.6822780061134549
00017;15;'01093';0.6759352910698139
00017;16;'01016';0.6754230011754856
00017;17;'00414';0.6717931750426336
00017;18;'00135';0.665680980184614
00017;19;'01037';0.6618276185380864
00017;20;'00673';0.6607196852554
00017;21;'00755';0.6601576894638873
00017;22;'00311';0.6567510502698242
00017;23;'01188';0.6567509975042519
00017;24;'01034';0.6537867617044775
00017;25;'00489';0.6537230054655945
00017;26;'00542';0.6527556334005612
00017;27;'00095';0.6524158106835417
00017;28;'01128';0.6520398327200309
00017;29;'00823';0.6519092253661312
00017;30;'00090';0.6506945086097049
00017;31;'00754';0.6469082091077535
00017;32;'00532';0.6462104013338843
00017;33;'01012';0.6447116788106269
00017;34;'00424';0.6436448774804477
00017;35;'00810';0.6436438947237111
00017;36;'01205';0.6415295023989106
00017;37;'00251';0.6397484422439549
00017;38;'00205';0.6379870712941287
00017;39;'00291';0.6333282568044825
00017;40;'00297';0.633071708357747
00017;41;'01197';0.6289257443843185
00017;42;'00811';0.6285738903021334
00017;43;'00333';0.6276622838852056
00017;44;'00696';0.6271652269242833
00017;45;'00394';0.6266000805523045
00017;46;'00584';0.6262425313154562
00017;47;'00767';0.6250486658776431
00017;48;'01066';0.6246102724110986
00017;49;'00830';0.624384466589353
00017;50;'00734';0.623329094385141
00017;51;'01091';0.6158148385613363
00017;52;'00628';0.6155248638965176
00017;53;'00725';0.6152757685107184
00017;54;'00314';0.614280458609419
00017;55;'01146';0.6138156509787491
00017;56;'01035';0.6135511662258155
00017;57;'00798';0.6129507699327992
00017;58;'01076';0.6122532638225517
00017;59;'00950';0.611078293092469
00017;60;'00962';0.6092339497172193
00017;61;'01159';0.6063615846621164
00017;62;'01199';0.6060281583711925
00017;63;'00925';0.6050919398043145
00017;64;'00225';0.6032329191879705
00017;65;'00137';0.6021826838056231
00017;66;'00398';0.6014114165525475
00017;67;'00546';0.5992554956818802
00017;68;'00575';0.5940561645340754
00017;69;'01101';0.5900166533112289
00017;70;'01135';0.5878425320090016
00017;71;'00813';0.5867248167203819
00017;72;'00680';0.5861696867331214
00017;73;'00150';0.5851891044872154
00017;74;'00052';0.5850502499156752
00017;75;'01103';0.5819609701516726
00017;76;'00936';0.581335421136527
00017;77;'00186';0.5771413692772431
00017;78;'00357';0.576581946676706
00017;79;'00583';0.576581946676706
00017;80;'00762';0.576581946676706
00017;81;'00901';0.5758279979844266
00017;82;'00981';0.5755966056011782
00017;83;'00323';0.5755311762018492
00017;84;'00061';0.5755311654431196
00017;85;'01180';0.5755311525025439
00017;86;'01183';0.5749201522283983
00017;87;'00648';0.5740864607664469
00017;88;'01044';0.5737721311677508
00017;89;'01028';0.5736090078868135
00017;90;'00379';0.5736090002093253
00017;91;'00413';0.5736089792147976
00017;92;'00506';0.5735248935280651
00017;93;'00742';0.5735178350424605
00017;94;'00602';0.5731364275117937
00017;95;'01206';0.5719734429904175
00017;96;'00106';0.5715701711400516
00017;97;'00125';0.5715603517651775
00017;98;'00436';0.5714142562877491
